Date,Time,Account,AccountGroup,AccountType,CardLast4,SettlementDate,PaymentDueDays,AccountOrder,AccountGroupOrder,FromAccount,FromAccountGroup,FromAccountOrder,ToAccount,ToAccountGroup,ToAccountOrder,Category,Subcategory,Note,Description,INR,Amount,Currency,Income/Expense,Tags,recurring_rule_id,warranty_expiry,serial_no,receipt_image,created_at,updated_at,ID,SubAccount,FromSubAccount,ToSubAccount,InvestmentTransactionType,Brokerage,SecuritySymbol,SecurityISIN,Quantity,UnitPrice,TradeValue,CostBasis,CashImpact,PositionQuantityChange,RealizedPnl,TradeId,OrderId,Exchange,Segment,Source
25/11/2016,15:40,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,39,39.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,ef9921ee-a13b-48dd-9551-dfbc1149d0a1,,,,,,,,,,,,,,,,,,,
25/11/2016,14:05,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch biriyani,,80,80.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,e235803d-8bba-45a3-880a-4266f46ca99a,,,,,,,,,,,,,,,,,,,
25/11/2016,09:45,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,breakfast,,25,25.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,604a8d15-b2eb-4589-8b3d-decc0667a721,,,,,,,,,,,,,,,,,,,
24/11/2016,20:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,48,48.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,b68b0f7b-30b1-4060-8a20-d93f63eca12c,,,,,,,,,,,,,,,,,,,
24/11/2016,13:45,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch,,60,60.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,a380a5e4-a6dc-4de1-900a-f65fd3ab98ea,,,,,,,,,,,,,,,,,,,
24/11/2016,08:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,22ac3e35-5708-4c1a-bf1b-1bc40b8303fa,,,,,,,,,,,,,,,,,,,
24/11/2016,08:00,SBI,Bank Accounts,,5659.0,,,5,1,SBI,Bank Accounts,5,Cash,Cash,33,Cash,,to hand,,1100,1100.0,INR,Transfer-Out,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,f6ee42c2-182a-4e4c-8310-4daf409e7e86,,,,,,,,,,,,,,,,,,,
23/11/2016,20:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,61,61.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,5555ac94-1871-4e10-984d-fd118756f3c2,,,,,,,,,,,,,,,,,,,
23/11/2016,20:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:18:02.254Z,8955061b-1108-4913-8329-3aeeb1262972,,,,,,,,,,,,,,,,,,,
23/11/2016,13:45,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch biriyani,,80,80.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,6d25a177-c247-459a-bcd9-40fd34d98e6a,,,,,,,,,,,,,,,,,,,
23/11/2016,10:40,SBI,Bank Accounts,,5659.0,,,5,1,SBI,Bank Accounts,5,Cash,Cash,33,Cash,,to hand,,2000,2000.0,INR,Transfer-Out,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,bdb7ffbb-7612-4717-b395-caa7b2f02248,,,,,,,,,,,,,,,,,,,
23/11/2016,08:25,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,7646b420-78c9-49a5-9eed-3aecfc86da63,,,,,,,,,,,,,,,,,,,
22/11/2016,20:20,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:18:02.124Z,0e235611-c2ea-401a-9842-97ecae224c58,,,,,,,,,,,,,,,,,,,
22/11/2016,20:20,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,46,46.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,9fc9f481-1eb7-402d-a639-b939c54208ca,,,,,,,,,,,,,,,,,,,
22/11/2016,14:00,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch,,52,52.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,a7010b77-17a1-4b03-bc5a-27ff372aa23a,,,,,,,,,,,,,,,,,,,
22/11/2016,08:20,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,1d631b18-4c77-470d-a3d2-2bfc74653297,,,,,,,,,,,,,,,,,,,
21/11/2016,21:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,dinner,,30,30.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,8d1b7b0c-fb05-4e9f-9e5b-57130a0bb8af,,,,,,,,,,,,,,,,,,,
21/11/2016,20:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,Snacks,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,882e33f9-9380-42e2-b525-19a446338b17,,,,,,,,,,,,,,,,,,,
21/11/2016,20:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:18:02.578Z,fa89b424-74a8-4706-add1-97f19cf52a4f,,,,,,,,,,,,,,,,,,,
21/11/2016,20:25,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,44,44.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,d18a4713-662e-4561-9d28-24f230a5d352,,,,,,,,,,,,,,,,,,,
21/11/2016,13:25,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch,,52,52.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,c1fd188a-a0ef-49d8-a73e-5dfa0b8df308,,,,,,,,,,,,,,,,,,,
21/11/2016,08:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,1e1c5d70-32f8-4a66-a95b-8fb72337c8e4,,,,,,,,,,,,,,,,,,,
20/11/2016,19:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,d393bc76-0b33-42c3-ae8e-b9603a2ec342,,,,,,,,,,,,,,,,,,,
20/11/2016,10:40,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,30,30.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,dc4bd6d2-f1a3-4cea-bbcd-f7ed92ff6dad,,,,,,,,,,,,,,,,,,,
19/11/2016,19:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,47,47.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,5a85e00f-2c22-4b46-84cf-650d577b35f1,,,,,,,,,,,,,,,,,,,
19/11/2016,09:20,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,93df28d1-7206-4e29-86ed-b41c5677fb59,,,,,,,,,,,,,,,,,,,
18/11/2016,20:50,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,52,52.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,a166174a-dd51-4495-a765-4b9744afb5e9,,,,,,,,,,,,,,,,,,,
18/11/2016,14:15,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch,,52,52.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,3915d532-ac29-4ea4-9226-f8fab79ebb76,,,,,,,,,,,,,,,,,,,
18/11/2016,08:25,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,de8d12dd-6f3c-49d2-ab52-7aca68d5b0bb,,,,,,,,,,,,,,,,,,,
17/11/2016,20:55,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,dinner,,40,40.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,f19650c4-d988-48fd-af52-293e0d0cd530,,,,,,,,,,,,,,,,,,,
17/11/2016,20:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:18:02.701Z,85d1468c-c089-4b17-a0e7-1a54e3996db2,,,,,,,,,,,,,,,,,,,
17/11/2016,20:20,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,50,50.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,068714ca-3a3a-44d5-b0c7-ad00b41cb9d0,,,,,,,,,,,,,,,,,,,
17/11/2016,13:45,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch biriyani,,85,85.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,f09006d1-173a-4e7f-9d94-1a23793b5c88,,,,,,,,,,,,,,,,,,,
17/11/2016,08:15,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,fb4e515b-6e0c-4c9d-ad3b-84060c6d13c1,,,,,,,,,,,,,,,,,,,
16/11/2016,21:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,66,66.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,aca712f8-832f-40d9-8bc6-f320c68d9e17,,,,,,,,,,,,,,,,,,,
16/11/2016,13:40,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch,,60,60.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,0b40f543-7c54-4034-a185-dff21537ad63,,,,,,,,,,,,,,,,,,,
16/11/2016,08:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,30,30.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,0bd88cf0-e45e-4a3d-9d43-926256247a0b,,,,,,,,,,,,,,,,,,,
15/11/2016,20:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,53,53.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,7ed9eb86-5832-4789-ab5d-d4b7d03c2150,,,,,,,,,,,,,,,,,,,
15/11/2016,13:40,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch,,52,52.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,b38e38ec-cc8e-45c1-8771-6a83dada2cd1,,,,,,,,,,,,,,,,,,,
15/11/2016,08:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:07:03.934Z,8a4e53ea-50ae-40fc-beae-13d1d6ea5ef8,,,,,,,,,,,,,,,,,,,
14/11/2016,22:24,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Digi,Digital Wallets,26,Digi,,,,1000,1000.0,INR,Transfer-Out,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,e3d2b180-519f-42bf-ac5c-46040ca1055c,,,,,,,,,,,,,,,,,,,
14/11/2016,22:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,butter milk,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:07:03.934Z,ac92b2b1-fd6f-4a77-837a-cc40c876b79a,,,,,,,,,,,,,,,,,,,
14/11/2016,21:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,43,43.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,c18e3203-24b6-4a1c-855d-c3bf2d85725e,,,,,,,,,,,,,,,,,,,
14/11/2016,13:40,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch,,52,52.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,fe8bbdb9-ffc4-47ee-8b60-b1c10d83c2d9,,,,,,,,,,,,,,,,,,,
14/11/2016,08:20,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:07:03.934Z,e4b9c44f-9cc0-4c0b-9dfe-15ce77e84f3c,,,,,,,,,,,,,,,,,,,
13/11/2016,21:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:18:02.376Z,78709472-58d5-4b94-9e8b-cb49c7ef42e8,,,,,,,,,,,,,,,,,,,
13/11/2016,10:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:07:03.934Z,02026ba1-1899-4fb6-8dad-b78337565ff0,,,,,,,,,,,,,,,,,,,
12/11/2016,10:55,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,30,30.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,fea897ca-63e0-4521-9236-2a9b2d5ee962,,,,,,,,,,,,,,,,,,,
11/11/2016,20:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,dinner,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,714faa27-c215-46b1-8d1c-4e4309df589c,,,,,,,,,,,,,,,,,,,
11/11/2016,16:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,44,44.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,b61597c9-a559-43b8-b292-b97f88c2bc5e,,,,,,,,,,,,,,,,,,,
11/11/2016,14:10,Digi,Digital Wallets,,,,,26,3,Digi,Digital Wallets,26,,,,Food,,lunch biriyani,,80,80.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:07:03.934Z,d448fb16-65d4-4b3e-8ee7-1d6fa43788f4,,,,,,,,,,,,,,,,,,,
11/11/2016,08:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:03.934Z,2026-08-02T10:07:03.934Z,7736a151-e027-46cb-8d3b-f5b1a30ca2c3,,,,,,,,,,,,,,,,,,,
10/11/2016,19:15,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,Snacks,,25,25.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,54ba8c62-582b-4939-b358-ed788e131b98,,,,,,,,,,,,,,,,,,,
10/11/2016,19:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,54,54.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,a10c8856-6883-4ccb-afed-9d3b09ebc9b2,,,,,,,,,,,,,,,,,,,
10/11/2016,13:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,lunch,,33,33.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,68f196fa-80e5-4e65-ac36-00b5816dbb67,,,,,,,,,,,,,,,,,,,
10/11/2016,10:05,ICICI,Bank Accounts,,4502.0,,,6,1,ICICI,Bank Accounts,6,,,,Food,,breakfast,,35,35.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,060aabd8-ef5a-482a-960f-fa903433142c,,,,,,,,,,,,,,,,,,,
09/11/2016,21:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,43,43.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,ae98b8b5-5829-44b1-92e5-5222a8078f89,,,,,,,,,,,,,,,,,,,
09/11/2016,21:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:18:02.511Z,c170c349-c388-4d48-8358-2ed9e60ddf03,,,,,,,,,,,,,,,,,,,
09/11/2016,19:30,SBI,Bank Accounts,,5659.0,,,5,1,SBI,Bank Accounts,5,,,,Irregular,,to tharun,Used interest amount,3000,3000.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,e2faed7d-823f-4338-8acf-dbe533bc2920,,,,,,,,,,,,,,,,,,,
09/11/2016,15:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,dinner,,80,80.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,36f95b6d-6783-4ed6-84d8-e613dac0bc10,,,,,,,,,,,,,,,,,,,
09/11/2016,13:40,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,lunch,,33,33.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,283a96b9-b187-40a8-9b7b-1f8d1f5dc135,,,,,,,,,,,,,,,,,,,
09/11/2016,08:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,52cc3fc1-9a18-4c3f-bafb-9040efd6d5a0,,,,,,,,,,,,,,,,,,,
08/11/2016,20:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Ramadan,,chicken,,50,50.0,INR,Expense,,,,,,2026-08-02T10:07:04.318Z,2026-08-02T10:07:04.318Z,80abf700-a87e-4988-bb3c-08edd29bab3f,,,,,,,,,,,,,,,,,,,
08/11/2016,13:55,SBI,Bank Accounts,,5659.0,,,5,1,SBI,Bank Accounts,5,,,,Food,,lunch biriyani,,80,80.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,c44c18a2-6e52-4214-8d45-0cdc40c29ce5,,,,,,,,,,,,,,,,,,,
08/11/2016,08:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,89399f29-70cb-466b-9325-e373941f2b4b,,,,,,,,,,,,,,,,,,,
07/11/2016,21:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,43,43.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,b8db331c-79dc-4be7-9a4c-801615a2fbce,,,,,,,,,,,,,,,,,,,
07/11/2016,21:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:18:02.581Z,ce9aaf81-843a-44ac-9536-45c12c6b63fc,,,,,,,,,,,,,,,,,,,
07/11/2016,20:20,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,Snacks,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,bd610823-2f4d-4ca3-896e-3ebed8795fe0,,,,,,,,,,,,,,,,,,,
07/11/2016,13:50,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,lunch,,60,60.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,e506a4ca-51b3-4585-b9c8-08fc385cb920,,,,,,,,,,,,,,,,,,,
07/11/2016,08:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,20,20.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,bba9166b-175f-4bf3-b2f9-536ee23cb49e,,,,,,,,,,,,,,,,,,,
07/11/2016,06:55,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Self Development,,eggs,,10,10.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:18:02.583Z,0b1d4dc0-cad2-4fb3-831f-24a60b51564a,,,,,,,,,,,,,,,,,,,
06/11/2016,18:45,Cash,Cash,,,,,33,0,Cash,Cash,33,HDFC,Bank Accounts,4,HDFC,,for adjustment,Suri Nilayam expenses,321,321.0,INR,Transfer-Out,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,7d7c8df5-f843-4940-818f-1fa569d16476,,,,,,,,,,,,,,,,,,,
06/11/2016,18:45,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,PG Rent,Suri Room DLF,rent at sampath room,,3121,3121.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,ebb94f65-ff5c-4833-a022-a22b9355933c,,,,,,,,,,,,,,,,,,,
06/11/2016,18:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,tea,,16,16.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,edf74b64-c8a6-413a-938e-d0ffd29653cf,,,,,,,,,,,,,,,,,,,
06/11/2016,09:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,60,60.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,56589ee8-7fa5-44dc-b694-18b134fa8427,,,,,,,,,,,,,,,,,,,
05/11/2016,18:36,SBI,Bank Accounts,,5659.0,,,5,1,SBI,Bank Accounts,5,,,,To Home,Groceries,groceries,,4500,4500.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,27cfb478-5885-4760-ad7e-be762db76684,,,,,,,,,,,,,,,,,,,
05/11/2016,18:36,SBI,Bank Accounts,,5659.0,,,5,1,SBI,Bank Accounts,5,,,,To Home,House Rent,house rent,,2500,2500.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,41016d5f-3d61-462a-9173-756dd8b5e48e,,,,,,,,,,,,,,,,,,,
05/11/2016,18:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,tea,,8,8.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,0ad0da84-bcd8-416c-813f-3b2e082ab3f9,,,,,,,,,,,,,,,,,,,
05/11/2016,14:25,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,lunch biriyani,,100,100.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,b9955516-f679-47c8-95f1-cbe80300adec,,,,,,,,,,,,,,,,,,,
05/11/2016,10:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Beverages,,tea,,8,8.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,93b8b3c8-722b-4e37-a66f-e55300f021dc,,,,,,,,,,,,,,,,,,,
05/11/2016,09:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,60,60.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,6c0da387-9d70-4e4e-ab2e-9f895931234e,,,,,,,,,,,,,,,,,,,
04/11/2016,19:15,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,50,50.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,3f479e19-87ec-46f1-ad0e-abc4757c50f4,,,,,,,,,,,,,,,,,,,
04/11/2016,14:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,lunch,,60,60.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,71a8077c-8a8e-45b5-83d6-2e75ea5fa97d,,,,,,,,,,,,,,,,,,,
04/11/2016,08:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,30,30.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,2d04fda1-7f5c-4c2e-a065-dc8462373228,,,,,,,,,,,,,,,,,,,
03/11/2016,21:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Transportation,CKC,sampath room > ckc cts,,43,43.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,19b9cfdb-f891-45e7-b468-546e230f9719,,,,,,,,,,,,,,,,,,,
03/11/2016,13:45,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,lunch biriyani,,80,80.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,11fc09e1-9b45-4df9-8108-bad3047d288a,,,,,,,,,,,,,,,,,,,
03/11/2016,08:10,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Food,,breakfast,,30,30.0,INR,Expense,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,97206a35-77a6-4c16-9546-83d3db59cbf1,,,,,,,,,,,,,,,,,,,
02/11/2016,20:30,Lend,Cash,,,,,34,0,Lend,Cash,34,Cash,Cash,33,Cash,,from suri,,500,500.0,INR,Transfer-Out,,,,,,2026-08-02T10:07:04.120Z,2026-08-02T10:07:04.120Z,50956b00-953c-4d95-ab6b-a16db91e93d6,,,,,,,,,,,,,,,,,,,
